"3_judge_dc","docket","name","citation.led","citation.lexis","citation.sct","citation.us","decision.authority","decision.direction","decision.dissent agrees","decision.jurisdiction","decision.precedent altered?","decision.term","decision.type","decision.unconstitutional","decision.winning party","id.case","id.case issues","id.docket","id.vote","issue.area","issue.id","issue.text","laws.id","laws.type","lower court.direction","lower court.disagreement?","lower court.disposition","lower court.reasons","natural court.chief","natural court.id","natural court.period","origin.id","origin.name","source.id","source.name","voting.majority","voting.minority","voting.split on second","voting.unclear","arguments.petitioner.entity","arguments.petitioner.id","arguments.respondent.entity","arguments.respondent.id","decision.admin action.agency","decision.admin action.id","decision.case.disposition","decision.case.unusual","decision.date.day","decision.date.full","decision.date.month","decision.date.year","voting.majority assigner.id","voting.majority assigner.name","voting.majority writer.id","voting.majority writer.name"
"True","83","UNITED STATES v. SHARPE et al.","84 L. Ed. 2d 605","1985 U.S. LEXIS 74","105 S. Ct. 1568","470 U.S. 675","1.0","conservative","True","cert","True","1984","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1984-055","1984-055-01-01","1984-055-01","1984-055-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","reversed","no reason given","Burger","1507","7","114","South Carolina U.S. District Court","24","U.S. Court of Appeals  Fourth Circuit","7","2","True","True","United States","27","arrested person / or pretrial detainee","110","Unidentifiable ","118","reversed and remanded","True","20","3/20/1985","3","1985","99","WEBurger","99","WEBurger"
"True","17","NIEVES v. BARTLETT","204 L. Ed. 2d 1","2019 U.S. LEXIS 3557","139 S. Ct. 1715","unspecified","2.0","conservative","True","cert","True","2018","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2018-033","2018-033-01-01","2018-033-01","2018-033-01-01-01","First Amendment","30010","First Amendment, miscellaneous (cf. comity: First Amendment)","2","Constitutional Amendment","liberal","True","reversed","no reason given","Roberts","1707","7","44","Alaska U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","8","1","True","True","governmental official / or an official of an agency established under an interstate compact","19","arrested person / or pretrial detainee","110","Unidentifiable ","118","reversed and remanded","True","28","5/28/2019","5","2019","111","JGRoberts","111","JGRoberts"
"True","1","BEN CHAVEZ v. OLIVERIO MARTINEZ","155 L. Ed. 2d 984","2003 U.S. LEXIS 4274","123 S. Ct. 1994","538 U.S. 760","2.0","conservative","True","cert","True","2002","judgment of the Court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2002-058","2002-058-01-01","2002-058-01","2002-058-01-01-01","Criminal Procedure","10090","self-incrimination (other than as pertains to Miranda or immunity from prosecution)","2","Constitutional Amendment","liberal","True","affirmed","no reason given","Rehnquist","1607","7","48","California Central U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","6","3","True","True","governmental employee or job applicant","8","arrested person / or pretrial detainee","110","Unidentifiable ","118","reversed and remanded","True","27","5/27/2003","5","2003","102","WHRehnquist","108","CThomas"
"True","80","WASHINGTON v. CHRISMAN","70 L. Ed. 2d 778","1982 U.S. LEXIS 63","102 S. Ct. 812","455 U.S. 1","2.0","conservative","True","cert","True","1981","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1981-029","1981-029-01-01","1981-029-01","1981-029-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","reversed","to resolve question presented","Burger","1507","7","302","State Trial Court","300","State Supreme Court","6","3","True","True","State","28","arrested person / or pretrial detainee","110","Unidentifiable ","118","reversed and remanded","True","13","1/13/1982","1","1982","99","WEBurger","99","WEBurger"
"True","77","MICHIGAN v. DEFILLIPPO","61 L. Ed. 2d 343","1979 U.S. LEXIS 135","99 S. Ct. 2627","443 U.S. 31","2.0","conservative","True","cert","True","1978","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1978-138","1978-138-01-01","1978-138-01","1978-138-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","reversed","to resolve question presented","Burger","1506","6","302","State Trial Court","301","State Appellate Court","6","3","True","True","State","28","arrested person / or pretrial detainee","110","Unidentifiable ","118","reversed and remanded","True","25","6/25/1979","6","1979","99","WEBurger","99","WEBurger"
"True","81","OREGON v. BRADSHAW","77 L. Ed. 2d 405","1983 U.S. LEXIS 82","103 S. Ct. 2830","462 U.S. 1039","2.0","conservative","True","cert","True","1982","judgment of the Court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1982-132","1982-132-01-01","1982-132-01","1982-132-01-01-01","Criminal Procedure","10100","Miranda warnings","2","Constitutional Amendment","liberal","True","reversed","to resolve question presented","Burger","1507","7","302","State Trial Court","301","State Appellate Court","5","4","True","True","State","28","arrested person / or pretrial detainee","110","Unidentifiable ","118","reversed and remanded","True","23","6/23/1983","6","1983","99","WEBurger","102","WHRehnquist"
"True","82","ILLINOIS v. BATCHELDER","77 L. Ed. 2d 1267","1983 U.S. LEXIS 113","103 S. Ct. 3513","463 U.S. 1112","2.0","conservative","True","cert","True","1982","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1982-166","1982-166-01-01","1982-166-01","1982-166-01-01-01","Due Process","40020","due process: hearing or notice (other than as pertains to government employees or prisoners' rights)","2","Constitutional Amendment","liberal","True","affirmed","no reason given","Burger","1507","7","302","State Trial Court","301","State Appellate Court","6","3","True","True","State","28","arrested person / or pretrial detainee","110","Unidentifiable ","118","reversed and remanded","True","6","7/6/1983","7","1983","99","WEBurger","117","Unspecified"
"True","81","ILLINOIS v. LAFAYETTE","77 L. Ed. 2d 65","1983 U.S. LEXIS 71","103 S. Ct. 2605","462 U.S. 640","2.0","conservative","True","cert","True","1982","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1982-120","1982-120-01-01","1982-120-01","1982-120-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","affirmed","to resolve important or significant question","Burger","1507","7","302","State Trial Court","301","State Appellate Court","9","0","True","True","State","28","arrested person / or pretrial detainee","110","Unidentifiable ","118","reversed and remanded","True","20","6/20/1983","6","1983","99","WEBurger","99","WEBurger"
"True","0","UNITED STATES v. MARK JAMES KNIGHTS","151 L. Ed. 2d 497","2001 U.S. LEXIS 10950","122 S. Ct. 587","534 U.S. 112","1.0","conservative","True","cert","True","2001","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2001-007","2001-007-01-01","2001-007-01","2001-007-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","affirmed","to resolve question presented","Rehnquist","1607","7","50","California Northern U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","9","0","True","True","United States","27","probationer / or parolee","217","Unidentifiable ","118","reversed and remanded","True","10","12/10/2001","12","2001","102","WHRehnquist","102","WHRehnquist"
"True","97","PENNSYLVANIA BOARD OF PROBATION AND PAROLE v. KEITH M. SCOTT","141 L. Ed. 2d 344","1998 U.S. LEXIS 4037","118 S. Ct. 2014","524 U.S. 357","7.0","conservative","True","cert","True","1997","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1997-092","1997-092-01-01","1997-092-01","1997-092-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","affirmed","to resolve question presented","Rehnquist","1607","7","302","State Trial Court","300","State Supreme Court","5","4","True","True","state commission / board / committee / or authority","4","probationer / or parolee","217","Unidentifiable ","118","reversed and remanded","True","22","6/22/1998","6","1998","102","WHRehnquist","108","CThomas"
"True","97","NEW MEXICO, ex rel. MANUEL ORTIZ v. TIMOTHY REED","141 L. Ed. 2d 131","1998 U.S. LEXIS 3878","118 S. Ct. 1860","524 U.S. 151","2.0","conservative","True","cert","True","1997","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1997-082","1997-082-01-01","1997-082-01","1997-082-01-01-01","Criminal Procedure","10320","subconstitutional fair procedure: fugitive from justice","1","Constitution","liberal","True","affirmed","no reason given","Rehnquist","1607","7","302","State Trial Court","300","State Supreme Court","9","0","True","True","State","28","probationer / or parolee","217","Unidentifiable ","118","reversed and remanded","True","8","6/8/1998","6","1998","102","WHRehnquist","117","Unspecified"
"True","74","CITY OF NEW ORLEANS et al. v. DUKES, DBA LOUISIANA CONCESSIONS","49 L. Ed. 2d 511","1976 U.S. LEXIS 75","96 S. Ct. 2513","427 U.S. 297","2.0","conservative","True","appeal","True","1975","per curiam (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1975-155","1975-155-01-01","1975-155-01","1975-155-01-01-01","Economic Activity","80110","state or local government regulation, especially of business (cf. federal pre- emption of state court jurisdiction, federal pre-emption of state legislation or regulation)","2","Constitutional Amendment","liberal","True","reversed and remanded","case did not arise on cert or cert not granted","Burger","1506","6","75","Louisiana Eastern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","8","0","True","True","city / town / township / village / or borough government or governmental unit","3","restaurant / food vendor","228","Unidentifiable ","118","reversed and remanded","True","25","6/25/1976","6","1976","99","WEBurger","117","Unspecified"
"True","0","UNITED STATES v. OAKLAND CANNABIS BUYERS' COOPERATIVE AND JEFFREY JONES","149 L. Ed. 2d 722","2001 U.S. LEXIS 3518","121 S. Ct. 1711","532 U.S. 483","4.0","conservative","True","cert","True","2000","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2000-050","2000-050-01-01","2000-050-01","2000-050-01-01-01","Criminal Procedure","10510","statutory construction of criminal laws: narcotics includes regulation and prohibition of alcohol","6","Infrequently litigated statutes","liberal","True","reversed and remanded","to resolve important or significant question","Rehnquist","1607","7","50","California Northern U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","8","0","True","True","United States","27","health organization or person / nursing home / medical clinic or laboratory / chiropractor","165","Unidentifiable ","118","reversed and remanded","True","14","5/14/2001","5","2001","102","WHRehnquist","108","CThomas"
"True","95","THOMAS DALTON, DIRECTOR, ARKANSAS DEPARTMENT OF HUMAN SERVICES et al. v. LITTLE ROCK FAMILY PLANNING SERVICES et al.","134 L. Ed. 2d 115","1996 U.S. LEXIS 1719","116 S. Ct. 1063","516 U.S. 474","7.0","conservative","True","cert","True","1995","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1995-032","1995-032-01-01","1995-032-01","1995-032-01-01-01","Federalism","100030","federal pre-emption of state legislation or regulation. cf. state regulation of business. rarely involves union activity. Does not involve constitutional interpretation unless the Court says it does.","10","Unspecified","liberal","True","affirmed","no reason given","Rehnquist","1607","7","46","Arkansas Eastern U.S. District Court","28","U.S. Court of Appeals  Eighth Circuit","9","0","True","True","governmental official / or an official of an agency established under an interstate compact","19","health organization or person / nursing home / medical clinic or laboratory / chiropractor","165","Unidentifiable ","118","reversed and remanded","True","18","3/18/1996","3","1996","102","WHRehnquist","117","Unspecified"
"True","83","HILLSBOROUGH COUNTY, FLORIDA, et al. v. AUTOMATED MEDICAL LABORATORIES, INC.","85 L. Ed. 2d 714","1985 U.S. LEXIS 22","105 S. Ct. 2371","471 U.S. 707","5.0","conservative","True","appeal","True","1984","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1984-106","1984-106-01-01","1984-106-01","1984-106-01-01-01","Federalism","100030","federal pre-emption of state legislation or regulation. cf. state regulation of business. rarely involves union activity. Does not involve constitutional interpretation unless the Court says it does.","6","Infrequently litigated statutes","liberal","True","affirmed and reversed (or vacated) in part","case did not arise on cert or cert not granted","Burger","1507","7","56","Florida Middle U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","9","0","True","True","county government or county governmental unit / except school district","5","health organization or person / nursing home / medical clinic or laboratory / chiropractor","165","State Agency ","117","reversed and remanded","True","3","6/3/1985","6","1985","99","WEBurger","98","TMarshall"
"True","83","HECKLER, SECRETARY OF HEALTH AND HUMAN SERVICES v. COMMUNITY HEALTH SERVICES OF CRAWFORD COUNTY, INC., et al.","81 L. Ed. 2d 42","1984 U.S. LEXIS 87","104 S. Ct. 2218","467 U.S. 51","7.0","conservative","True","cert","True","1983","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1983-100","1983-100-01-01","1983-100-01","1983-100-01-01-01","Civil Rights","20190","poverty law, statutory: welfare benefits, typically under some Social Security Act provision.","5","Other","liberal","True","reversed","no reason given","Burger","1507","7","111","Pennsylvania Western U.S. District Court","23","U.S. Court of Appeals  Third Circuit","9","0","True","True","Department or Secretary of Health and Human Services","363","health organization or person / nursing home / medical clinic or laboratory / chiropractor","165","Department or Secretary of Health and Human Services ","63","reversed and remanded","True","21","5/21/1984","5","1984","99","WEBurger","103","JPStevens"
"True","90","INTERNATIONAL PRIMATE PROTECTION LEAGUE AND ITS MEMBERS, et al. v. ADMINISTRATORS OF TULANE EDUCATIONAL FUND et al.","114 L. Ed. 2d 134","1991 U.S. LEXIS 2781","111 S. Ct. 1700","500 U.S. 72","1.0","liberal","True","cert","True","1990","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1990-070","1990-070-01-01","1990-070-01","1990-070-01-01-01","Judicial Power","90210","standing to sue: adversary parties","1","Constitution","conservative","True","unusual disposition","federal court conflict","Rehnquist","1604","4","75","Louisiana Eastern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","8","0","True","True","public interest organization","207","health organization or person / nursing home / medical clinic or laboratory / chiropractor","165","Unidentifiable ","118","reversed and remanded","True","20","5/20/1991","5","1991","102","WHRehnquist","98","TMarshall"
"True","90","JAYNE BRAY, et al. v. ALEXANDRIA WOMEN'S HEALTH CLINIC et al.","122 L. Ed. 2d 34","1993 U.S. LEXIS 833","113 S. Ct. 753","506 U.S. 263","4.0","conservative","True","cert","True","1992","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1992-018","1992-018-01-01","1992-018-01","1992-018-01-01-01","Civil Rights","20400","liability, civil rights acts (cf. liability, governmental and liability, nongovernmental; cruel and unusual punishment, non-death penalty)","3","Federal Statute","liberal","True","affirmed","no reason given","Rehnquist","1605","5","126","Virginia Eastern U.S. District Court","24","U.S. Court of Appeals  Fourth Circuit","6","3","True","True","protester / demonstrator / picketer or pamphleteer (non-employment related) / or non-indigent loiterer","218","health organization or person / nursing home / medical clinic or laboratory / chiropractor","165","Unidentifiable ","118","reversed and remanded","True","13","1/13/1993","1","1993","102","WHRehnquist","105","AScalia"
"True","572","CLARK, ATTORNEY GENERAL, et al. v. GABRIEL","21 L. Ed. 2d 418","1968 U.S. LEXIS 3","89 S. Ct. 424","393 U.S. 256","4.0","conservative","True","appeal","True","1968","per curiam (no oral argument)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1968-024","1968-024-01-01","1968-024-01","1968-024-01-01-01","First Amendment","30130","conscientious objectors (cf. military draftee or military active duty) to military service","3","Federal Statute","liberal","True","the decision the Supreme Court reviewed is that of a trial court or if the case arose under the Supreme Court's original jurisdiction ","case did not arise on cert or cert not granted","Warren","1410","10","50","California Northern U.S. District Court","50","California Northern U.S. District Court","8","1","True","True","United States","27","person subject to selective service / including conscientious objector","142","Selective Service System ","107","reversed and remanded","True","16","12/16/1968","12","1968","90","EWarren","117","Unspecified"
"True","15","SHERIFF v. GILLIE","194 L. Ed. 2d 625","2016 U.S. LEXIS 3050","136 S. Ct. 1594","unspecified","4.0","conservative","True","cert","True","2015","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2015-053","2015-053-01-01","2015-053-01","2015-053-01-01-01","Civil Rights","20100","debtors' rights","6","Infrequently litigated statutes","liberal","True","vacated and remanded","no reason given","Roberts","1705","5","104","Ohio Southern U.S. District Court","26","U.S. Court of Appeals  Sixth Circuit","8","0","True","True","attorney / or person acting as such;includes bar applicant or law student / or law firm or bar association","111","debtor","138","Unidentifiable ","118","reversed and remanded","True","16","5/16/2016","5","2016","111","JGRoberts","109","RBGinsburg"
"True","9","CHASE BANK USA, NA., PETITIONER v. JAMES A. MCCOY, INDIVIDUALLY AND ON BEHALF OF ALL OTHERS SIMILARLY SITUATED","178 L. Ed. 2d 716","2011 U.S. LEXIS 914","131 S. Ct. 871","562 U.S. 195","5.0","conservative","True","cert","True","2010","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2010-012","2010-012-01-01","2010-012-01","2010-012-01-01-01","Economic Activity","80170","federal or state consumer protection: typically under the Truth in Lending; Food, Drug and Cosmetic; and Consumer Protection Credit Acts","3","Federal Statute","liberal","True","affirmed and reversed (or vacated) in part","federal court conflict","Roberts","1704","4","48","California Central U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","9","0","True","True","bank / savings and loan / credit union / investment company","113","debtor","138","Federal Reserve Board of Governors ","54","reversed and remanded","True","24","1/24/2011","1","2011","111","JGRoberts","113","SSotomayor"
"True","13","BANK OF AMERICA, N.A. v. CAULKETT","192 L. Ed. 2d 52","2015 U.S. LEXIS 3579","135 S. Ct. 1995","575 U.S. 790","4.0","conservative","True","cert","True","2014","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2014-060","2014-060-01-01","2014-060-01","2014-060-01-01-01","Economic Activity","80030","bankruptcy (except in the context of priority of federal fiscal claims)","3","Federal Statute","liberal","True","affirmed","no reason given","Roberts","1704","4","56","Florida Middle U.S. District Court","31","U.S. Court of Appeals  Eleventh Circuit","9","0","True","True","bank / savings and loan / credit union / investment company","113","debtor","138","Unidentifiable ","118","reversed and remanded","True","1","6/1/2015","6","2015","111","JGRoberts","108","CThomas"
"True","81","NATIONAL EQUIPMENT RENTAL, LTD., v. SZUKHENT et al.","11 L. Ed. 2d 354","1964 U.S. LEXIS 2032","84 S. Ct. 411","375 U.S. 311","4.0","conservative","True","cert","True","1963","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1963-038","1963-038-01-01","1963-038-01","1963-038-01-01-01","Judicial Power","90110","Federal Rules of Civil Procedure including Supreme Court Rules, application of the Federal Rules of Evidence, Federal Rules of Appellate Procedure in civil litigation, Circuit Court Rules, and state rules and admiralty rules","4","Court Rules","liberal","True","affirmed","no reason given","Warren","1408","8","94","New York Eastern U.S. District Court","22","U.S. Court of Appeals  Second Circuit","5","4","True","True","creditor / including institution appearing as such; e.g. / a finance company","135","debtor","138","Unidentifiable ","118","reversed and remanded","True","6","1/6/1964","1","1964","81","WODouglas","94","PStewart"
"True","15","HUSKY INTERNATIONAL ELECTRONICS, INC., v. RITZ","194 L. Ed. 2d 655","2016 U.S. LEXIS 3048","136 S. Ct. 1581","unspecified","4.0","conservative","True","cert","True","2015","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2015-047","2015-047-01-01","2015-047-01","2015-047-01-01-01","Economic Activity","80030","bankruptcy (except in the context of priority of federal fiscal claims)","3","Federal Statute","liberal","True","affirmed","no reason given","Roberts","1705","5","121","Texas Southern U.S. District Court","25","U.S. Court of Appeals  Fifth Circuit","7","1","True","True","creditor / including institution appearing as such; e.g. / a finance company","135","debtor","138","Unidentifiable ","118","reversed and remanded","True","16","5/16/2016","5","2016","111","JGRoberts","113","SSotomayor"
"True","4","BUCKEYE CHECK CASHING, INC. v. JOHN CARDEGNA et al.","163 L. Ed. 2d 1038","2006 U.S. LEXIS 1814","126 S. Ct. 1204","546 U.S. 440","7.0","conservative","True","cert","True","2005","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2005-028","2005-028-01-01","2005-028-01","2005-028-01-01-01","Economic Activity","80160","arbitration (other than as pertains to labor-management or employer-employee relations (cf. union arbitration)","6","Infrequently litigated statutes","liberal","True","reversed","no reason given","Roberts","1702","2","302","State Trial Court","300","State Supreme Court","7","1","True","True","creditor / including institution appearing as such; e.g. / a finance company","135","debtor","138","Unidentifiable ","118","reversed and remanded","True","21","2/21/2006","2","2006","111","JGRoberts","105","AScalia"
"True","86","TULSA PROFESSIONAL COLLECTION SERVICES, INC. v. JOANNE POPE, EXECUTRIX OF THE ESTATE OF H. EVERETT POPE, JR., DECEASED","99 L. Ed. 2d 565","1988 U.S. LEXIS 1870","108 S. Ct. 1340","485 U.S. 478","2.0","liberal","True","appeal","True","1987","opinion of the court (orally argued)","state or territorial law/reg or const provision unconstitutional","petitioning party received a favorable disposition","1987-062","1987-062-01-01","1987-062-01","1987-062-01-01-01","Due Process","40020","due process: hearing or notice (other than as pertains to government employees or prisoners' rights)","2","Constitutional Amendment","conservative","True","affirmed","case did not arise on cert or cert not granted","Rehnquist","1603","3","302","State Trial Court","300","State Supreme Court","8","1","True","True","creditor / including institution appearing as such; e.g. / a finance company","135","debtor","138","Unidentifiable ","118","reversed and remanded","True","19","4/19/1988","4","1988","92","WJBrennan","104","SDOConnor"
"True","17","MISSION PRODUCT HOLDINGS INC. v. TEMPNOLOGY, LLC","203 L. Ed. 2d 876","2019 U.S. LEXIS 3544","139 S. Ct. 1652","unspecified","4.0","liberal","True","cert","True","2018","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2018-044","2018-044-01-01","2018-044-01","2018-044-01-01-01","Economic Activity","80030","bankruptcy (except in the context of priority of federal fiscal claims)","3","Federal Statute","conservative","True","reversed","federal court conflict","Roberts","1707","7","20","Bankruptcy Court","21","U.S. Court of Appeals  First Circuit","8","1","True","True","creditor / including institution appearing as such; e.g. / a finance company","135","debtor","138","Unidentifiable ","118","reversed and remanded","True","20","5/20/2019","5","2019","111","JGRoberts","114","EKagan"
"True","83","UNITED STATES v. JOHNS et al.","83 L. Ed. 2d 890","1985 U.S. LEXIS 45","105 S. Ct. 881","469 U.S. 478","1.0","conservative","True","cert","True","1984","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1984-026","1984-026-01-01","1984-026-01","1984-026-01-01-01","Criminal Procedure","10060","search and seizure, vehicles","2","Constitutional Amendment","liberal","True","affirmed","no reason given","Burger","1507","7","45","Arizona U.S. District Court","29","U.S. Court of Appeals  Ninth Circuit","7","2","True","True","United States","27","package / luggage / container","210","Unidentifiable ","118","reversed and remanded","True","21","1/21/1985","1","1985","99","WEBurger","104","SDOConnor"
"True","81","ILLINOIS v. ANDREAS","77 L. Ed. 2d 1003","1983 U.S. LEXIS 106","103 S. Ct. 3319","463 U.S. 765","2.0","conservative","True","cert","True","1982","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1982-156","1982-156-01-01","1982-156-01","1982-156-01-01-01","Criminal Procedure","10050","search and seizure (other than as pertains to vehicles or Crime Control Act) 10060","2","Constitutional Amendment","liberal","True","affirmed","no reason given","Burger","1507","7","302","State Trial Court","301","State Appellate Court","6","3","True","True","State","28","package / luggage / container","210","Unidentifiable ","118","reversed and remanded","True","5","7/5/1983","7","1983","99","WEBurger","99","WEBurger"
"True","85","PENNSYLVANIA v. FINLEY","95 L. Ed. 2d 539","1987 U.S. LEXIS 2058","107 S. Ct. 1990","481 U.S. 551","2.0","conservative","True","cert","True","1986","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1986-091","1986-091-01-01","1986-091-01","1986-091-01-01-01","Civil Rights","20320","indigents: appointment of counsel (cf. right to counsel)","2","Constitutional Amendment","liberal","True","remand","no reason given","Rehnquist","1601","1","302","State Trial Court","301","State Appellate Court","6","3","True","True","State","28","indigent defendant","213","Unidentifiable ","118","reversed and remanded","True","18","5/18/1987","5","1987","102","WHRehnquist","102","WHRehnquist"
"True","363","UNITED STATES et al. v. SOUTHWESTERN CABLE CO. et al.","20 L. Ed. 2d 1001","1968 U.S. LEXIS 3148","88 S. Ct. 1994","392 U.S. 157","4.0","liberal","True","cert","True","1967","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1967-161","1967-161-01-01","1967-161-01","1967-161-01-01-01","Economic Activity","80330","federal and some few state regulation of public utilities regulation: cable television (cf. radio and television)","3","Federal Statute","conservative","True","reversed","to resolve important or significant question","Warren","1410","10","29","U.S. Court of Appeals  Ninth Circuit","29","U.S. Court of Appeals  Ninth Circuit","7","0","True","True","United States","27","cable TV","124","Federal Communications Commission ","38","reversed and remanded","True","10","6/10/1968","6","1968","90","EWarren","91","JHarlan2"
"True","92","FEDERAL COMMUNICATIONS COMMISSION AND UNITED STATES v. BEACH COMMUNICATIONS, INC., et al.","124 L. Ed. 2d 211","1993 U.S. LEXIS 3744","113 S. Ct. 2096","508 U.S. 307","1.0","liberal","True","cert","True","1992","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","1992-082","1992-082-01-01","1992-082-01","1992-082-01-01-01","Economic Activity","80330","federal and some few state regulation of public utilities regulation: cable television (cf. radio and television)","3","Federal Statute","conservative","True","reversed","other reason","Rehnquist","1605","5","32","U.S. Court of Appeals  District of Columbia Circuit (includes the Court of Appeals for the District of Columbia but not the District of Columbia Court of Appeals  which has local jurisdiction)","32","U.S. Court of Appeals  District of Columbia Circuit (includes the Court of Appeals for the District of Columbia but not the District of Columbia Court of Appeals  which has local jurisdiction)","9","0","True","True","Federal Communications Commission (including a predecessor / Federal Radio Commission)","338","cable TV","124","Federal Communications Commission ","38","reversed and remanded","True","1","6/1/1993","6","1993","102","WHRehnquist","108","CThomas"
"True","81","LORETTO v. TELEPROMPTER MANHATTAN CATV CORP. et al.","73 L. Ed. 2d 868","1982 U.S. LEXIS 150","102 S. Ct. 3164","458 U.S. 419","2.0","conservative","True","appeal","True","1981","opinion of the court (orally argued)","state or territorial law/reg or const provision unconstitutional","petitioning party received a favorable disposition","1981-160","1981-160-01-01","1981-160-01","1981-160-01-01-01","Due Process","40070","due process: takings clause, or other non-constitutional governmental taking of property","2","Constitutional Amendment","liberal","True","affirmed","case did not arise on cert or cert not granted","Burger","1507","7","302","State Trial Court","300","State Supreme Court","6","3","True","True","owner / landlord / or claimant to ownership / fee interest / or possession of land as well as chattels","195","cable TV","124","State Agency ","117","reversed and remanded","True","30","6/30/1982","6","1982","99","WEBurger","98","TMarshall"
"True","13","AMERICAN BROADCASTING COS. v. AEREO, INC.","189 L. Ed. 2d 476","2014 U.S. LEXIS 4496","134 S. Ct. 2498","573 U.S. 431","4.0","conservative","True","cert","True","2013","opinion of the court (orally argued)","no declaration of unconstitutionality","petitioning party received a favorable disposition","2013-067","2013-067-01-01","2013-067-01","2013-067-01-01-01","Economic Activity","80200","patents and copyrights: trademark","6","Infrequently litigated statutes","liberal","True","affirmed","no reason given","Roberts","1704","4","96","New York Southern U.S. District Court","22","U.S. Court of Appeals  Second Circuit","6","3","True","True","radio and television network / except cable tv","191","cable TV","124","Unidentifiable ","118","reversed and remanded","True","25","6/25/2014","6","2014","111","JGRoberts","110","SGBreyer"
